"country","state","lat","long","id","key","population","week","confirmed","death","time","time_sq","prev_week_total","new_cases","incidence","log_incidence","prev_week_actual","log_death","prev_log_death","new_death","log_new_death","prev_log_new_death","new_cases_per_100k","category"
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-11-15,222290,3323,0.989690721649485,0.979487724519078,219613,2677,0.0019728444629176,-2.28304873189927,1887,8.108653361191,8.10684618621647,6,1.80828877117927,0.741937344729377,197.28444629176,4
"US","New York",40.741,-73.589,"ID1932","Nassau, New York, US",1356924,2021-11-22,224379,3326,1,1,222290,2089,0.00153951142436865,-2.28730728113126,2677,8.10955572544642,8.108653361191,3,1.1314021114911,1.80828877117927,153.951142436865,4
"US","New York",40.767,-73.972,"ID1933","New York, New York, US",1628706,2020-01-20,0,0,0.0103092783505155,0.000106281220108407,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",40.767,-73.972,"ID1933","New York, New York, US",1628706,2020-01-27,0,0,0.0206185567010309,0.000425124880433627,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",40.767,-73.972,"ID1933","New York, New York, US",1628706,2020-02-03,0,0,0.0309278350515464,0.000956530980975662,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",40.767,-73.972,"ID1933","New York, New York, US",1628706,2020-02-10,0,0,0.0412371134020619,0.00170049952173451,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",40.767,-73.972,"ID1933","New York, New York, US",1628706,2020-02-17,0,0,0.0515463917525773,0.00265703050271017,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",40.767,-73.972,"ID1933","New York, New York, US",1628706,2020-02-24,0,0,0.0618556701030928,0.00382612392390265,0,0,0,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0,1
"US","New York",40.767,-73.972,"ID1933","New York, New York, US",1628706,2020-03-02,5,0,0.0721649484536082,0.00520777978531193,0,5,3.06992176611371e-06,-2.3025543942476,0,-2.30258509299405,-2.30258509299405,0,-2.30258509299405,-2.30258509299405,0.306992176611371,1
"US","New York",40.767,-73.972,"ID1933","New York, New York, US",1628706,2020-03-09,112,2,0.0824742268041237,0.00680199808693804,5,107,6.56963257948334e-05,-2.30192834544199,5,0.741937344729377,-2.30258509299405,2,0.741937344729377,-2.30258509299405,6.56963257948334,1
